Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.39908503706675
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-4.40883968258557
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,9.59999999927597
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-4.54806804210732
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.02512731541893
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.26716818922992
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,9.89999986533643
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.05580710835243
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.09961888777849
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.33313570603937
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.61340574539679
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.07728777526728
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.82370396508492
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.49094810829847
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.62600982683425
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.42331317180992
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.72530604998076
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.99356330230461
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.22243553752608
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.68379912721825
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.38989640095637
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.36546422235364
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.74404051765202
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.32837445197947
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.250573949689084
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.46473902640867
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.87509813216803
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.08064775928611
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.57566196744156
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.154034924374
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.33573347817196
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.15401249077306
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.32426119221549
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.10017302488846
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.80260189913561
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.67789830787579
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.33290710182874
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.23165454528898
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.49116987088031
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.29960547219403
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.18502990449461
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.695753704098053
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.95256054086292
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.04297656257042
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.68146848097079
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.0638447296175713
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.823152998014436
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.45951636772918
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.99999999909843
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.97944726729807
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.03090387816718
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.29904253216458
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.133106140411812
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.25835340714281
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.20627185748789
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.53525197391507
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.19922506482003
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.75543552816325
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.93300276489272
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.00367425106573
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.30130632052328
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.1759096012488
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.11186251037509
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.61001912392074
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.00000014675206
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.98372141863292
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.16760244050491
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.13523342197423
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.5787410460365
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.80729867243699
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.00000012807919
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.65834646929586
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.80000024323377
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.78597164797961
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,63.3798754250602
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.13161198627073
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.02390004072058
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.26903507902787
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.33257486608854
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.2795216592191
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.58303598099303
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.560798480599047
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.72319327321379
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.62872772964427
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.12086446001076
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.342747883252144
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.07408803273854
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.62246448494319
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.6571849736536
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.03418924060868
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.35837498802323
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.64346644786215
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.73543719231691
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.39999903126116
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.82396626555771
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.30582152808266
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.39217271180297
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.76148008080345
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.01349755473568
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.334070643441066
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.95137155605238
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.34492956396697
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.26995757513571
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.386103426145752
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,13.4999999984358
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.77990649795343
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.32162141190466
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.14838609677599
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.17460317460318
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.25344983010886
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.85239957151281
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.213332576499354
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.175852310471598
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.75141287983195
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.83966927702973
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.92027476569781
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.76283887062603
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.40806396189404
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.453271766118561
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.88560435044442
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.32605075181296
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.733092455297992
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.54540813366026
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.34486366831783
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.63133140926757
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.56158183392093
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.18473597667584
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.52610890248806
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.07435499929876
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.32350815882813
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.88841412754124
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.72182519577728
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.18773409061774
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.10000039929173
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.98023576982733
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.94363428947102
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.52960827314179
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.450845253215945
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.93004065374994
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.61708131679843
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.06725662451662
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,15.3762394579174
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.17469665032554
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,11.3439970699605
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.77351340235208
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.09983870937067
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.95271054338117
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,12.8516820207736
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.799493815789347
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.34754072731407
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-4.97496361701027
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.517675319192861
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.03022254267219
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.17794869467917
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.26813490213235
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.91768464920368
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.96084349057273
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.32695508699258
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.06713046054618
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.79989214255407
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-6.7610189541647
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.41147076988781
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.41635378331246
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.4828025314312
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.21742989395919
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.65135017083765
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.574273151095085
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.617892325624297
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.04923150985866
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.50039069056305
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.121288605564772
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.2585694606657
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.33180315338171
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.31347155468906
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.94367229584959
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.834054716746095
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-9.31063816755331
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.02418815448149
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.53298388984868
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.341595578089056
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.89818666233907
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.21813625673708
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.10005122572568
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.48455779934183
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.35912766958269
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.21076480421102
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.50036053396883
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.31085146618369
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.07086275100448
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-7.9566061001623
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-6.34545540326558
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.879613659882722
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.57834290401968
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.11031431127722
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.87877476506638
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.20619358093136
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.1984613610426
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.70104821291079
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.06448474572719
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.20000042083539
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.25378398108975
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.21656033452891
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.44949861796981
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.05476490606893
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.27116288552982
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.04728710191981
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,11.658134654294
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.97925801496142
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.59308755339677
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.823438748781101
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.44424900968372
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,9.58083617842951
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.34384571432727
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.225615995773623
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,16.3513809203446
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.86940885109198
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.74892569298142
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.35912766958269
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.19846136104258
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.16852398185424
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.79627166202512
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-5.75000655464257
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.0
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.07080828734129
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.18366112490236
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.80000000367222
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.41985733827319
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.84412995940374
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.955538346430316
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.1638382499889
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.74823102028898
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.3942361077907
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.19289331233377
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.39758248938256
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.02540286904951
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.39012906172989
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.80364587188127
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.70000000019104
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.31686827418419
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.43961539576736
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,-0.944953481157384
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,3.84164636198325
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,28.600001161665
Africa Western and Central,AFW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,9.92742714858778
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,13.6656887608562
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.53652416035675
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.54636221364653
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.666592759693543
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,2.43345681089617
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,-10.8944848285903
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,13.1999999979356
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.027224986623
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,3.97963375579748
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.65155392186669
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,9.43891626906561
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.44651941224797
